"","Site.ID","Locality","Region","Coast","Ecosystem","Genus","Status","Tidal.R","Sampling.year","lat","long","Water.Depth","Mean_Stock","SD_Stock","Mean_Seq_rate","SD_Seq_rate","Mean_Biomass","SD_Biomass"
"565","RF-FR5","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2019,37.017448,-7.941283,NA,11.7017788476266,NA,NA,NA,NA,NA
"566","RF-FR6","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2019,37.016429,-7.941404,NA,14.1597000265606,NA,NA,NA,NA,NA
"567","RF-I1","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2010,37.019,-7.948,NA,NA,NA,NA,NA,0.00431027447316631,NA
"568","RF-I2","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2010,37.016,-7.856,NA,NA,NA,NA,NA,0.00137928799224803,NA
"569","RF-M1","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Cymodocea nodosa","","Subtidal",2017,37.048509,-7.74376,NA,NA,NA,NA,NA,0.0981123985027458,0.0478659155214027
"570","RF-M2","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,37.050169,-7.740667,NA,NA,NA,NA,NA,0.0529729260261516,0.00558748244316296
"571","RF-M5","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,37.063022,-7.716375,NA,NA,NA,NA,NA,0.0419517132377596,0.00342853954197784
"572","RF-M6","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,37.05801,-7.721456,NA,NA,NA,NA,NA,0.0561726328998643,0.00926408592566564
"573","RF-M7","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,37.057474,-7.724957,NA,NA,NA,NA,NA,0.0604389087314811,0.0222393770066446
"574","RF-R1","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2010,37.004,-7.97,NA,NA,NA,NA,NA,0.0178445364395346,NA
"575","RF-R2","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2010,36.983,-7.889,NA,NA,NA,NA,NA,0.0186203858849133,NA
"576","RF-R3","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2010,36.987,-7.943,NA,NA,NA,NA,NA,0.0259478522882525,NA
"577","RF-Sm1","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9828225,-7.8882475,NA,NA,NA,NA,NA,0.0812299455001331,0.0494696370089014
"578","RF-SM1","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9833,-7.88896,NA,2.52411327943398,NA,0.0170612807949374,NA,NA,NA
"581","RF-Sm2","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9884052,-7.8754278,NA,NA,NA,NA,NA,0.0655307635118519,0.0242845012684409
"582","RF-SM2","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9888,-7.87572,NA,5.25213840477866,NA,0.0143342033003759,NA,NA,NA
"585","RF-Sm3","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9977801,-7.8798423,NA,NA,NA,NA,NA,0.126823238910942,0.0743135545836245
"586","RF-SM3","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,36.9974,-7.8797,NA,8.80358450166946,NA,0.0343834413610561,NA,NA,NA
"589","RF-Sm4","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,37.0032501,-7.8848733,NA,NA,NA,NA,NA,0.0963569915721373,0.0403398989840381
"590","RF-SM4","Ria Formosa","S Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","","Low",2017,37.0029,-7.88439,NA,9.11498669714979,NA,0.0315934343190555,NA,NA,NA
"593","RF-ZN1","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,36.9844,-7.88896,NA,4.04591523199774,NA,0.0204448227058061,NA,0.0251022934161996,0.00585887994642833
"596","RF-ZN2","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,36.9884,-7.87642,NA,4.53482525516562,NA,0.00841751423188331,NA,0.0129887514280736,0.0110447403852861
"599","RF-ZN3","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,36.9974,-7.87984,NA,6.94352469727173,NA,0.12163822692336,NA,0.0171717968523866,0.00207448983991987
"602","RF-ZN4","Ria Formosa","S Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",2017,37.0029,-7.88439,NA,8.4444825898112,NA,0.0460890826388017,NA,0.00382652825581985,0.00247300631939432
"605","Ria de Aveiro - 1_J","Ria de Aveiro","N Portugal","Atlantic Ocean","Salt Marsh","Juncus","Healthy","Medium",2012,40.793417,-8.657793,NA,NA,NA,NA,NA,0.489950086666667,0.221755708923377
"606","Ria de Aveiro - 1_Zn","Ria de Aveiro","N Portugal","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Intertidal",2013,40.659855,-8.666949,NA,NA,NA,NA,NA,0.039032600829196,0.0154659016506923
"607","Ria de Aveiro - 2_J","Ria de Aveiro","N Portugal","Atlantic Ocean","Salt Marsh","Juncus","Healthy","Medium",2012,40.713202,-8.673333,NA,NA,NA,NA,NA,0.472837251509267,0.227581217630448
"608","Ria de Aveiro - 2_Sm","Ria de Aveiro","N Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","Healthy","Low",2012,40.713202,-8.673333,NA,NA,NA,NA,NA,0.137041808207177,0.0636456312446999
"609","Ria de Aveiro - 3_J","Ria de Aveiro","N Portugal","Atlantic Ocean","Salt Marsh","Juncus","Healthy","Medium",2012,40.602581,-8.742346,NA,NA,NA,NA,NA,0.5450752437712,0.161372582841678
"610","Ria de Aveiro - 3_Sm","Ria de Aveiro","N Portugal","Atlantic Ocean","Salt Marsh","Spartina maritima","Healthy","Low",2012,40.602581,-8.742346,NA,NA,NA,NA,NA,0.127441935652192,0.0469413944916406
"612","ria_de_vigo_a_ramallosa","Baiona","Galiza","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Intertidal",2014,42.1169,-8.82122,NA,19.9876621812364,NA,0.0481435852516168,NA,NA,NA
"613","rianxo","rianxo","Galiza","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Intertidal",2015,42.666,-8.82277,NA,NA,NA,NA,NA,0.0267910589511674,0.00933944991267966
"614","rio_maior","vilaboa","Galiza","Atlantic Ocean","Seagrass","Zostera noltii","Degraded","Intertidal",2015,42.32161,-8.64863,NA,NA,NA,NA,NA,0.0085019627582351,0.00188328176755691
"615","Risco Verde","Risco Verde","Canarias","Atlantic Insular","Seagrass","Cymodocea nodosa","Healthy","Subtidal",2018,27.856222,-15.386194,12,4.25182581495794,1.22158470681591,NA,NA,0.2322730368,NA
"616","RO.CN","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Cymodocea nodosa","Dead","Subtidal",2016,36.7867222,-2.590055556,0.7,0.659045252988365,NA,NA,NA,NA,NA
"617","RO.E","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Dead","Subtidal",2017,36.7859,-2.5799,14.7,10.5778853992812,NA,NA,NA,NA,NA
"618","RO.I","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Degraded","Subtidal",2017,36.7878,-2.577517,14.8,15.5277134663678,0.958228222735751,NA,NA,0.679822545234349,0.0563919668134105
"619","RO.IB","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Degraded","Subtidal",2017,36.7878,-2.577517,10.5,22.3625573392621,9.33184212581214,0.00291278583895661,NA,NA,NA
"620","RO.IR","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Degraded","Subtidal",2017,36.7859,-2.5799,14.8,17.7800448459962,6.30364725642525,0.0111659162394621,NA,NA,NA
"621","RO.IS","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2017,36.7906,-2.58035,10.5,6.2297873110739,0.705603574085332,NA,NA,NA,NA
"622","RO.S","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2016,36.785917,-2.586683,1.5,35.0197575779198,13.8474353924906,0.0259787358780408,NA,20.4647009968829,5.2030387030695
"623","RO.SC","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Dead","Subtidal",2016,36.7867222,-2.590055556,0.7,19.2769479566049,10.9390114039197,NA,NA,NA,NA
"624","RO.SC","Roquetas de Mar","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Dead","Subtidal",2016,36.7867222,-2.590055556,1,19.2769479566049,10.9390114039197,NA,NA,NA,NA
"625","S.m.NASm","S.m.NASm224","C Portugal","Atlantic Ocean","Salt Marsh","Sporobolus maritimus","","Low",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0311029688339599,0.00781225910335855
"626","S.ZM","Santander Bay","Cantabria","Atlantic Ocean","Seagrass","Zostera marina","Healthy","Subtidal",NA,43.447417,-3.772972,0.5,NA,NA,NA,NA,0.181410587238815,0.0123478712200763
"628","S.ZN","Santander Bay","Cantabria","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Intertidal",NA,43.44654,-3.772768,0,NA,NA,NA,NA,0.0332391946565086,0.0138666598438539
"630","SA.CN","Bahia de Cadiz","Andalucia","Atlantic Ocean","Seagrass","Cymodocea nodosa","Healthy","Subtidal",2016,36.46946,-6.2512,0.5,6.61541207740949,1.77761441632365,0.00251445189641432,NA,1.28674285714286,0.257467680555467
"631","SA.ZN.C","Bahia de Cadiz","Andalucia","Atlantic Ocean","Seagrass","Zostera noltii","Degraded","Intertidal",2016,36.54811,-6.2102,0,4.7905410331421,1.06250584116924,0.00307597285106149,NA,NA,NA
"632","SA.ZN.D","Bahia de Cadiz","Andalucia","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Subtidal",2016,36.46893,-6.2513,0.3,5.4772132522404,2.70846199781065,NA,NA,NA,NA
"633","SA.ZN.S","Bahia de Cadiz","Andalucia","Atlantic Ocean","Seagrass","Zostera noltii","Healthy","Intertidal",2016,36.46893,-6.2513,0,3.13338387641124,1.43516047461717,0.000847387212900767,NA,NA,NA
"634","SAlgar","S'Algar","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2009,39.83478,4.305484,NA,NA,NA,NA,NA,0.114188169518446,0.0309846349363196
"637","Sant Antoni","Sant Antoni","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2009,38.979925,1.292944,NA,NA,NA,NA,NA,0.0868513882760804,0.0025625535778727
"638","Santa Eulalia","Santa Eulalia","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2005,38.98416667,1.541833333,NA,NA,NA,NA,NA,0.139599876738362,0.0937396655230472
"639","Santa Maria","Santa Mar¡a - Cabrera","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2005,39.15116667,2.948666667,NA,8.34680943758574,0.528790523071159,NA,NA,0.116636401320979,0.0406253230579108
"640","Santa Maria 13 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2026166073191,4.70382551303446,0.0275316359999152,NA,NA,NA
"643","Santa Maria_CM","Cabrera","Illes Balears","Mediterranean Sea","Seagrass","Zostera noltii","Healthy","Subtidal",2020,39.153624,2.945549,12.9,23.2457251942428,1.60015158244676,NA,NA,NA,NA
"644","Santa Ponca","Santa Pon‡a","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2008,39.495087,2.460815,NA,9.3008255975779,0.046506588735241,NA,NA,0.105550765379102,0.0306457866110485
"645","SArenal de SOlla","S'Arenal de S'Olla","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2009,39.496727,3.297568,NA,NA,NA,NA,NA,0.204916310923287,0.00421099474911384
"646","SArenal de Son Saura","S'Arenal de Son Saura","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2009,39.927469,3.89235,NA,NA,NA,NA,NA,0.10714271779582,NA
"647","Sc.m.NABm","Sc.m.NABm231","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.029718368742303,0.0327682707965965
"648","SENI","Moraira","Pa¡s Valenci…","Mediterranean Sea","Salt Marsh","Phragmites australis","","Microtidal",2016,38.687781,0.130625,NA,NA,NA,NA,NA,1.53782897893203,0.239554647775509
"650","Ses Balandres","Ses Balandres","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2005,39.03655,1.323166667,NA,NA,NA,NA,NA,0.0847383264945084,NA
"651","Ses Illetas","Ses Illetas -  Formentera","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2005,38.75608333,1.430466667,NA,NA,NA,NA,NA,0.114535365298737,NA
"653","Ses Penyes","Ses Penyes","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2009,39.867597,4.087032,NA,NA,NA,NA,NA,0.254894192036341,NA
"654","Ses Salinas","Ses Salinas","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2006,39.277,3.040816667,NA,NA,NA,NA,NA,0.194425871582306,NA
"655","Sestany Den Mas","S'estany D'en Mas","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2006,39.51666667,2.315,NA,NA,NA,NA,NA,0.10070282243053,NA
"656","SEstanyol","S'Estanyol","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2008,39.360015,2.920541,NA,NA,NA,NA,NA,0.137088915307347,NA
"657","Site 111Bm","Site 111Bm241","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0,NA
"658","Site 112Bm","Site 112Bm242","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0097435114704725,NA
"659","Site 11Bm","Site 11Bm243","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0912346990903622,NA
"660","Site 12Bm","Site 12Bm244","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.134637614210436,NA
"661","Site 13Bm","Site 13Bm238","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.136852048829528,0.0131530697016209
"662","Site 14Bm","Site 14Bm239","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0925633599394111,0.0357011887198246
"663","Site 15Bm","Site 15Bm240","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0850342827000615,0.0463489118638674
"664","Site 16Bm","Site 16Bm248","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0611183909089017,NA
"665","Site 211Bm","Site 211Bm252","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0,NA
"666","Site 21Bm","Site 21Bm254","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0425171413500307,NA
"667","Site 22Bm","Site 22Bm255","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.21790034975838,NA
"668","Site 23Bm","Site 23Bm249","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.17095433936415,0.0814237639442975
"669","Site 24Bm","Site 24Bm250","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.210371272519031,0.187274657099318
"670","Site 25Bm","Site 25Bm251","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.135080501289442,0.117124952938458
"671","Site 26Bm","Site 26Bm259","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.163868149009822,NA
"672","Site 311Bm","Site 311Bm263","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0327736298795582,NA
"673","Site 312Bm","Site 312Bm264","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0,NA
"674","Site 31Bm","Site 31Bm265","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0425171413500307,NA
"675","Site 32Bm","Site 32Bm266","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.25421707471811,NA
"676","Site 33Bm","Site 33Bm260","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.269275228808841,0.095203170285313
"677","Site 34Bm","Site 34Bm261","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.241373354858503,0.196043370050841
"678","Site 35Bm","Site 35Bm262","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.174940321329344,0.145936438350607
"679","Site 36Bm","Site 36Bm270","C Portugal","Atlantic Ocean","Salt Marsh","Bolboschoenus maritimus","","Medium",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0469460102002455,NA
"680","Site A2Zn","Site A2Zn176","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.000128667850283259,3.63927637823952e-05
"681","Site A6Zn","Site A6Zn177","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.000849207811869511,NA
"682","Site A9Zn","Site A9Zn178","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.00185281704407893,NA
"683","Site B12Zn","Site B12Zn182","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.000257335700566519,NA
"684","Site B2Zn","Site B2Zn180","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.00153114741837079,0.000127374673238383
"685","Site B9Zn","Site B9Zn181","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.000334536410736474,NA
"686","SM-15","La pletera","Catalunya","Mediterranean Sea","Salt Marsh","Elytrigia","Healthy","Microtidal",2015,42.030833,3.1925,NA,NA,NA,NA,NA,0.543156481221905,NA
"687","SM-16","La pletera","Catalunya","Mediterranean Sea","Salt Marsh","Halimione","Healthy","Microtidal",2016,42.030833,3.1925,NA,NA,NA,NA,NA,0.356931401945823,NA
"688","SM05","Santa Mar¡a","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2015,39.15,2.949167,5,15.0959673893267,NA,0.0757201892941502,NA,NA,NA
"689","SM10","Santa Mar¡a","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2015,39.150833,2.948611,10,10.5282724257325,NA,0.01898116406929,NA,NA,NA
"690","SM15","Santa Mar¡a","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2015,39.151667,2.948056,15,10.4508847031118,NA,0.00703705740630174,NA,NA,NA
"691","SM25","Santa Mar¡a","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2015,39.153333,2.945556,25,19.6099026377491,NA,0.00961820321498944,NA,NA,NA
"692","SN_Cymo","Sa Nitja Menorca","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2021,40.071661,4.088314,0.5,6.06092620409226,0.896875131210831,NA,NA,NA,NA
"693","SN_Posi","Sa Nitja Menorca","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2021,40.07135,4.087433,1,26.1594507003021,NA,NA,NA,NA,NA
"694","Soller","Mallorca","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Intertidal",2012,39.794455,2.685135,11,7.40435369143098,0.483100507295236,NA,NA,NA,NA
"695","Somo","Bay of Santander","Cantabria","Mediterranean Sea","Seagrass","Zostera noltii","Healthy","Intertidal",2018,43.451745,-3.753552,NA,NA,NA,NA,NA,0.0130750646634586,0.0056343804831516
"696","Son Serra de Marina","Son Serra de Marina","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2008,39.744711,3.234025,NA,NA,NA,NA,NA,0.0747153967413448,NA
"697","Son Veri","Son Ver¡","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2008,39.493101,2.735699,NA,NA,NA,NA,NA,0.0741152577624662,0.020848816818541
"698","SS_1_22","Ensenada San Sim¢n","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Healthy","Intertidal",2022,42.306211,-8.621691,0,1.88126472216222,NA,NA,NA,0.0368788628005222,NA
"699","SS_2_22","Ensenada San Sim¢n","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Healthy","Intertidal",2022,42.306211,-8.621691,0,1.721902930431,NA,NA,NA,0.0386690988588,NA
"700","SS_3_22","Ensenada San Sim¢n","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Healthy","Intertidal",2022,42.306211,-8.621691,0,2.6386167542,NA,NA,NA,0.0572875538648889,NA
"701","SS_4_22","Ensenada San Sim¢n","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Healthy","Intertidal",2022,42.306211,-8.621691,0,1.848616494917,NA,NA,NA,0.0544231761716444,NA
"702","Sta. Ponca","Mallorca","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Intertidal",2012,39.513431,2.469364,5,25.7203832532616,NA,0.0396690533176643,NA,NA,NA
"703","Talamanca","Talamanca","Illes Balears","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2008,38.913939,1.455359,NA,NA,NA,NA,NA,0.119565472485064,0.0667881592957738
"705","TC","Vigo","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Control","Subtidal",1,42.202084,-8.798639,5,3.27495110209391,0.293594491030429,NA,NA,0.03834685636831,NA
"706","TE.D","Terreros","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2017,37.342769,-1.650453,18.5,13.9998105391083,3.80202754480913,NA,NA,1.0724143918146,0.722230659374185
"707","TE.I","Terreros","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2017,37.348977,-1.661482,12.5,16.2360317462513,7.60631500948367,NA,NA,2.12699843551863,0.857163148251376
"709","TE.S","Terreros","Andalucia","Mediterranean Sea","Seagrass","Posidonia oceanica","Healthy","Subtidal",2016,37.34972,-1.67499,5.5,30.7441018810493,9.32570931675251,0.0173526959302354,NA,NA,NA
"710","TOR.H","Toru¤os","Andalucia","Atlantic Ocean","Salt Marsh","Mixed Salt Marsh","Healthy","High",2016,36.548492,-6.210453,NA,8.59698430699077,1.21652429568882,0.00744725135892888,NA,8.071875,3.18993546662781
"711","TOR.L","Toru¤os","Andalucia","Atlantic Ocean","Salt Marsh","Spartina maritima","Healthy","Low",2016,36.548667,-6.210222,NA,6.53212854613785,2.56625877002059,0.00881465475718331,NA,2.99053517281044,1.54043813582196
"713","TOR.M","Toru¤os","Andalucia","Atlantic Ocean","Salt Marsh","Salicornia","Healthy","Medium",2016,36.548722,-6.209944,NA,16.5373022022749,2.71102344054009,0.0202300544557549,NA,8.806238,3.10439281154274
"714","TP","Vigo","Galiza","Atlantic Ocean","Seagrass","Zostera marina","Degraded","Subtidal",1,42.201774,-8.797361,5,1.89440324865568,0.352018764563121,NA,NA,NA,NA
"715","Vasa Sacos salt marshNAAp","Vasa Sacos","S Portugal","Atlantic Ocean","Salt Marsh","Atriplex portulacoides","","Medium",NA,38.880087,-9.000375,NA,NA,NA,NA,NA,0.604583599558951,NA
"716","Vasa Sacos salt marshNASm","Vasa Sacos","S Portugal","Atlantic Ocean","Salt Marsh","Sporobolus maritimus","","Low",NA,38.880087,-9.000375,NA,NA,NA,NA,NA,0.117189890512778,NA
"717","Vasa Sacos salt marshNASp","Vasa Sacos","S Portugal","Atlantic Ocean","Salt Marsh","Salicornia perennis","","High",NA,38.880087,-9.000375,NA,NA,NA,NA,NA,0.411177215663285,NA
"718","Verdemilho salt marshNAAp","Vasa Sacos","S Portugal","Atlantic Ocean","Salt Marsh","Atriplex portulacoides","","Medium",NA,38.880087,-9.000375,NA,NA,NA,NA,NA,0.0383516812789804,NA
"719","Verdemilho salt marshNASp","Vasa Sacos","S Portugal","Atlantic Ocean","Salt Marsh","Salicornia perennis","","Low",NA,38.880087,-9.000375,NA,NA,NA,NA,NA,0.0423585734108096,NA
"720","Z. noltei meadow10Zn","Z. noltei meadow10Zn289","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.120626109640556,0.00236932074829534
"721","Z. noltei meadow11Zn","Z. noltei meadow11Zn291","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0615695767957002,0.0100696121851405
"722","Z. noltei meadow12Zn","Z. noltei meadow12Zn293","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0645014613380048,0.0118466028885213
"723","Z. noltei meadow1Zn","Z. noltei meadow1Zn271","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0542398652388953,0.0153301785199561
