Site ID;Sample ID;Ecosystem;Specie;;Above;Ab SD;Below;B SD;n;
Cam_Sr_Ma;Cam_Sr_Ma;Salt Marsh;Salicornia;May;0.077;0.008485281;;;8;
Cam_Sr_J;Cam_Sr_J;Salt Marsh;Salicornia;June;0.1;0;;;8;
Cam_Sr_Jl;Cam_Sr_Jl;Salt Marsh;Salicornia;July;0.17;0.028284271;;;8;
Cam_Sr_Ag;Cam_Sr_Ag;Salt Marsh;Salicornia;August;0.37;0.084852814;;;8;
Cam_Sr_S;Cam_Sr_S;Salt Marsh;Salicornia;September;0.43;0.084852814;;;8;
Cam_Sr_O;Cam_Sr_O;Salt Marsh;Salicornia;October;0.32;0.113137085;;;8;
Cam_Sr_N;Cam_Sr_N;Salt Marsh;Salicornia;November;0.25;0.056568542;;;8;
Cam_Hp_D;Cam_Hp_D;Salt Marsh;Halimione;December;0.89;0.252982213;;;10;
Cam_Hp_Ja;Cam_Hp_Ja;Salt Marsh;Halimione;January;0.7;0.158113883;;;10;
Cam_Hp_F;Cam_Hp_F;Salt Marsh;Halimione;February;0.68;0.252982213;;;10;
Cam_Hp_M;Cam_Hp_M;Salt Marsh;Halimione;March;0.76;0.18973666;;;10;
Cam_Hp_Ab;Cam_Hp_Ab;Salt Marsh;Halimione;April;0.92;0.252982213;;;10;
Cam_Hp_Ma;Cam_Hp_Ma;Salt Marsh;Halimione;May;0.84;0.158113883;;;10;
Cam_Hp_J;Cam_Hp_J;Salt Marsh;Halimione;June;0.82;0.569209979;;;10;
Cam_Hp_Jl;Cam_Hp_Jl;Salt Marsh;Halimione;July;0.93;0.221359436;;;10;
Cam_Hp_Ag;Cam_Hp_Ag;Salt Marsh;Halimione;August;1.25;0.411096096;;;10;
Cam_Hp_S;Cam_Hp_S;Salt Marsh;Halimione;September;0.97;0.09486833;;;10;
Cam_Hp_O;Cam_Hp_O;Salt Marsh;Halimione;October;1.23;0.347850543;;;10;
Cam_Hp_N;Cam_Hp_N;Salt Marsh;Halimione;November;1.06;0.284604989;;;10;
Delta_High;Delta_High;Seagrass;Cymodocea nodosa;July;0.21;;;;;
Delta_Mid;Delta_Mid;Seagrass;Cymodocea nodosa;July;0.32;;;;;
Delta_Low;Delta_Low;Seagrass;Cymodocea nodosa;July;0.12;;;;;
Medano_june;Medano_june;Seagrass;Cymodocea nodosa;June;0.21;;;;;
Medano_julio;Medano_julio;Seagrass;Cymodocea nodosa;July;0.25;;;;;
Medano_agosto;Medano_agosto;Seagrass;Cymodocea nodosa;August;0.2;;;;;
Medano_septiembre;Medano_septiembre;Seagrass;Cymodocea nodosa;September;0.132;;;;;
Medano_octubre;Medano_octubre;Seagrass;Cymodocea nodosa;October;0.095;;;;;
Medano_noviembre;Medano_noviembre;Seagrass;Cymodocea nodosa;November;0.095;;;;;
Medano_diciembre;Medano_diciembre;Seagrass;Cymodocea nodosa;December;0.065;;;;;
Medano_enero;Medano_enero;Seagrass;Cymodocea nodosa;January;0.07;;;;;
Medano_febrero;Medano_febrero;Seagrass;Cymodocea nodosa;February;0.137;;;;;
Medano_marzo;Medano_marzo;Seagrass;Cymodocea nodosa;March;0.14;;;;;
Medano_abril;Medano_abril;Seagrass;Cymodocea nodosa;April;0.14;;;;;
Medano_mayo;Medano_mayo;Seagrass;Cymodocea nodosa;May;0.21;;;;;
Blanes_junio;Blanes_junio;Seagrass;Cymodocea nodosa;June;0.0857;;;;;
Blanes_julio;Blanes_julio;Seagrass;Cymodocea nodosa;July;0.1236;;;;;
Blanes_agosto;Blanes_agosto;Seagrass;Cymodocea nodosa;August;0.1085;;;;;
Blanes_septiembre;Blanes_septiembre;Seagrass;Cymodocea nodosa;September;0.073;;;;;
Blanes_octubre;Blanes_octubre;Seagrass;Cymodocea nodosa;October;0.0384;;;;;
Guixols_8;Guixols_8;Seagrass;Cymodocea nodosa;July;0.046;;;;;
Guixols_11;Guixols_11;Seagrass;Cymodocea nodosa;July;0.033;;;;;
MM_87_nov;MM_87_nov;Seagrass;Cymodocea nodosa;November;0.031;;;;;
MM_87_dic;MM_87_dic;Seagrass;Cymodocea nodosa;December;0.014;;;;;
MM_88_ene;MM_88_ene;Seagrass;Cymodocea nodosa;January;0.017;;;;;
MM_88_feb;MM_88_feb;Seagrass;Cymodocea nodosa;February;0.02;;;;;
MM_88_mar;MM_88_mar;Seagrass;Cymodocea nodosa;March;0.014;;;;;
MM_88_ab;MM_88_ab;Seagrass;Cymodocea nodosa;April;0.0008;;;;;
MM_88_may;MM_88_may;Seagrass;Cymodocea nodosa;May;0.0126;;;;;
MM_88_jun;MM_88_jun;Seagrass;Cymodocea nodosa;June;0.052;;;;;
MM_88_jul;MM_88_jul;Seagrass;Cymodocea nodosa;July;0.056;;;;;
MM_88_agos;MM_88_agos;Seagrass;Cymodocea nodosa;August;0.103;;;;;
MM_88_sep;MM_88_sep;Seagrass;Cymodocea nodosa;September;0.11;;;;;
MM_88_oct;MM_88_oct;Seagrass;Cymodocea nodosa;October;0.128;;;;;
MM_88_nov;MM_88_nov;Seagrass;Cymodocea nodosa;November;0.046;;;;;
MM_88_dic;MM_88_dic;Seagrass;Cymodocea nodosa;December;0.03;;;;;
MM_89_ene;MM_89_ene;Seagrass;Cymodocea nodosa;January;0.023;;;;;
MM_89_feb;MM_89_feb;Seagrass;Cymodocea nodosa;February;0.0001;;;;;
MM_89_mar;MM_89_mar;Seagrass;Cymodocea nodosa;March;0.012;;;;;
MM_89_ab;MM_89_ab;Seagrass;Cymodocea nodosa;April;0.0125;;;;;
MM_89_may;MM_89_may;Seagrass;Cymodocea nodosa;May;0.039;;;;;
MM_89_jun;MM_89_jun;Seagrass;Cymodocea nodosa;June;0.073;;;;;
MM_89_jul;MM_89_jul;Seagrass;Cymodocea nodosa;July;0.15;;;;;
MM_89_agos;MM_89_agos;Seagrass;Cymodocea nodosa;August;0.187;;;;;
MM_89_sep;MM_89_sep;Seagrass;Cymodocea nodosa;September;0.148;;;;;
MM_89_oct;MM_89_oct;Seagrass;Cymodocea nodosa;October;0.117;;;;;
MM_89_nov;MM_89_nov;Seagrass;Cymodocea nodosa;November;0.03;;;;;
MM_89_dic;MM_89_dic;Seagrass;Cymodocea nodosa;December;0.06;;;;;
Ca¤uelos_mar;Ca¤uelos_mar;Seagrass;Zostera marina;March;0.062;;;;;
Ca¤uelos_jun;Ca¤uelos_jun;Seagrass;Zostera marina;June;0.098;;;;;
Ca¤uelos_sep;Ca¤uelos_sep;Seagrass;Zostera marina;September;0.0914;;;;;
Ca¤ielos_dic;Ca¤ielos_dic;Seagrass;Zostera marina;December;0.021;;;;;
Ca¤uelos_mar5;Ca¤uelos_mar5;Seagrass;Zostera marina;March;0.01;;;;;
ALFA;ALFA_1;Salt Marsh;Salicornia;June;4.230666667;1.476026409;;;;
ALFA;ALFA_2;Salt Marsh;Salicornia;August;4.52944;3.700155409;;;;
ALFA;ALFA_3;Salt Marsh;Salicornia;November;4.59328;;;;;
ALFA;ALFA_4;Salt Marsh;Salicornia;January;4.59328;1.490668068;;;;
ALFA;ALFA_5;Salt Marsh;Salicornia;April;4.02832;1.402706221;;;;
ALFA;ALFA_6;Salt Marsh;Salicornia;June;1.202453333;0.73412527;;;;
ALFA;ALFA_7;Salt Marsh;Salicornia;September;1.412906667;0.408882006;;;;
ALFA;ALFA_8;Salt Marsh;Salicornia;January;1.4311;;;;;
ALFA;ALFA_9;Salt Marsh;Salicornia;April;2.472875;0.662382277;;;;
ENCA;ENCA_1;Salt Marsh;Salicornia;June;0.916906667;0.200047504;;;;
ENCA;ENCA_2;Salt Marsh;Salicornia;August;1.904053333;0.283457254;;;;
ENCA;ENCA_3;Salt Marsh;Salicornia;November;1.113866667;0.229796673;;;;
ENCA;ENCA_4;Salt Marsh;Salicornia;January;0.751626667;0.284552222;;;;
ENCA;ENCA_5;Salt Marsh;Salicornia;April;0.84;0.060425584;;;;
ENCA;ENCA_6;Salt Marsh;Salicornia;June;1.12688;0.53875065;;;;
ENCA;ENCA_7;Salt Marsh;Salicornia;September;0.96608;0.422083639;;;;
ENCA;ENCA_8;Salt Marsh;Salicornia;January;0.751626667;;;;;
FBIO;FBIO_1;Salt Marsh;Phragmites australis;June;1.48696;0.052835019;;;;
FBIO;FBIO_2;Salt Marsh;Phragmites australis;August;2.61744;;;;;
FBIO;FBIO_3;Salt Marsh;Phragmites australis;November;2.215093333;0.312631334;;;;
FBIO;FBIO_4;Salt Marsh;Phragmites australis;January;2.268746667;0.714925072;;;;
FBIO;FBIO_5;Salt Marsh;Phragmites australis;April;1.138453333;0.728677141;;;;
FBIO;FBIO_6;Salt Marsh;Phragmites australis;June;1.323946667;0.153688835;;;;
FBIO;FBIO_7;Salt Marsh;Phragmites australis;September;1.472;0.10413542;;;;
FBIO;FBIO_8;Salt Marsh;Phragmites australis;January;1.138453333;;;;;
FBIO;FBIO_9;Salt Marsh;Phragmites australis;April;1.27075;0.33766024;;;;
Pego-1;Pego-1_1;Salt Marsh;Phragmites australis;February;0.4;;;;;
Pego-1;Pego-1_2;Salt Marsh;Phragmites australis;April;0.461330305;0.149314267;;;;
Pego-1;Pego-1_3;Salt Marsh;Phragmites australis;June;1.608426667;0.292047422;;;;
Pego-1;Pego-1_4;Salt Marsh;Phragmites australis;August;3.046504573;;;;;
Pego-1;Pego-1_5;Salt Marsh;Phragmites australis;October;4.084053333;0.615627032;;;;
Pego-1;Pego-1_6;Salt Marsh;Phragmites australis;December;0.993973333;0.570026275;;;;
Pego-2;Pego-2_1;Salt Marsh;Phragmites australis;February;3.567;;;;;
Pego-2;Pego-2_2;Salt Marsh;Phragmites australis;April;4.974928256;1.93196215;;;;
Pego-2;Pego-2_3;Salt Marsh;Phragmites australis;June;5.318458333;0.75642959;;;;
Pego-2;Pego-2_4;Salt Marsh;Phragmites australis;August;0.883708333;0.449940866;;;;
Pego-2;Pego-2_5;Salt Marsh;Phragmites australis;October;1.676979167;0.389370487;;;;
Pego-2;Pego-2_6;Salt Marsh;Phragmites australis;December;1.494520833;0.668644201;;;;
Moros-1;Moros-1_1;Salt Marsh;Phragmites australis;February;0.8;;;;;
Moros-1;Moros-1_2;Salt Marsh;Phragmites australis;April;1.31661;0.325679241;;;;
Moros-1;Moros-1_3;Salt Marsh;Phragmites australis;June;3.69468;1.867776752;;;;
Moros-1;Moros-1_4;Salt Marsh;Phragmites australis;August;4.534421485;;;;;
Moros-1;Moros-1_5;Salt Marsh;Phragmites australis;October;4.752853333;0.747494492;;;;
Moros-1;Moros-1_6;Salt Marsh;Phragmites australis;December;1.21904;0.290554185;;;;
Moros-2;Moros-2_1;Salt Marsh;Phragmites australis;February;1.2;;;;;
Moros-2;Moros-2_2;Salt Marsh;Phragmites australis;April;1.525906408;0.050045839;;;;
Moros-2;Moros-2_3;Salt Marsh;Phragmites australis;June;2.0176875;0.881861904;;;;
Moros-2;Moros-2_4;Salt Marsh;Phragmites australis;August;2.642151149;;;;;
Moros-2;Moros-2_5;Salt Marsh;Phragmites australis;October;1.5570625;0.439265496;;;;
Moros-2;Moros-2_6;Salt Marsh;Phragmites australis;December;0.955083333;1.278159633;;;;
ADRA;ADRA;Salt Marsh;Phragmites australis;December;16.1657028;7.800848918;;;;
BULL;BULL;Salt Marsh;Phragmites australis;October;2.8345905;0.800992107;;;;
CALP;CALP_1;Salt Marsh;Salicornia;December;2.461875;0.201702209;;;;
CALP;CALP_2;Salt Marsh;Salicornia;April;2.4876;1.209847837;;;;
GATA;GATA_1;Salt Marsh;Salicornia;December;3.202416667;0.875957952;;;;
GATA;GATA_2;Salt Marsh;Salicornia;May;7.0608;;;;;
GATA;GATA_3;Salt Marsh;Salicornia;July;2.423444444;;;;;
MALL;MALL_1;Salt Marsh;Phragmites australis;October;6.4232632;2.13247854;;;;
MALL;MALL_2;Salt Marsh;Phragmites australis;April;1.69044;0.638057996;;;;
MOLI;MALL_3;Salt Marsh;Phragmites australis;May;0.228875;;;;;
MOLI;MALL_4;Salt Marsh;Phragmites australis;July;6.4259928;1.969200243;;;;
MOLI;MALL_5;Salt Marsh;Phragmites australis;October;7.848468;2.283568171;;;;
PALM;PALM;Salt Marsh;Salicornia;November;1.530773333;0.268751139;;;;
SENI;SENI_1;Salt Marsh;Phragmites australis;December;3.324786667;;;;;
SENI;SENI_2;Salt Marsh;Phragmites australis;April;4.0808928;;;;;
SENI;SENI_3;Salt Marsh;Phragmites australis;July;4.227952;;;;;
SENI;SENI_4;Salt Marsh;Phragmites australis;November;3.051986667;;;;;
MB_Cadiz;MB_Cadiz;Salt Marsh;Salicornia;;1.1;0.13;;;;
MM_Cadiz;MM_Cadiz;Salt Marsh;Sarcocornia;;3.38;0.72;;;;
MA_Cadiz;MA_Cadiz;Salt Marsh;Limoniastrum monopetalum;;0.1375;0.026;;;;
MMD_Cadiz;MMD_Cadiz;Salt Marsh;Sarcocornia;;1.17;0.15;;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_1;Salt Marsh;Juncus maritimus;February;0.4548;;0.991402666;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_2;Salt Marsh;Juncus maritimus;February;1.4836;;1.272576399;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_3;Salt Marsh;Juncus maritimus;February;0.5927;;1.223503625;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_4;Salt Marsh;Juncus maritimus;April;2.6999;;1.613433236;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_5;Salt Marsh;Juncus maritimus;April;1.5868;;3.151931019;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_6;Salt Marsh;Juncus maritimus;April;1.2582;;2.373398089;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_7;Salt Marsh;Juncus maritimus;June;1.7747;;2.576538152;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_8;Salt Marsh;Juncus maritimus;June;1.6767;;2.187365335;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_9;Salt Marsh;Juncus maritimus;June;0.9629;;2.296821181;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_10;Salt Marsh;Juncus maritimus;August;0.944;;2.308693135;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_11;Salt Marsh;Juncus maritimus;August;0.8787;;1.038584484;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_12;Salt Marsh;Juncus maritimus;August;1.2004;;1.095521645;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_13;Salt Marsh;Juncus maritimus;October;1.6757;;2.020974762;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_14;Salt Marsh;Juncus maritimus;October;0.8028;;1.945277606;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_15;Salt Marsh;Juncus maritimus;October;0.3508;;1.317105635;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_16;Salt Marsh;Juncus maritimus;December;1.6913;;2.723939354;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_17;Salt Marsh;Juncus maritimus;December;1.1996;;1.93401083;;;
Ria de Aveiro - 1_J;Ria de Aveiro - 1_J_18;Salt Marsh;Juncus maritimus;December;1.5195;;2.971735284;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_19;Salt Marsh;Juncus maritimus;February;1.732555556;;0.790469551;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_20;Salt Marsh;Juncus maritimus;February;0.529111111;;1.698979018;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_21;Salt Marsh;Juncus maritimus;February;0.337888889;;0.798427298;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_22;Salt Marsh;Juncus maritimus;April;1.28243685;;3.864812535;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_23;Salt Marsh;Juncus maritimus;April;0.56230963;;1.05108577;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_24;Salt Marsh;Juncus maritimus;April;1.473841171;;3.651942798;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_25;Salt Marsh;Juncus maritimus;June;1.203170648;;2.636006654;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_26;Salt Marsh;Juncus maritimus;June;1.781452949;;2.257453832;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_27;Salt Marsh;Juncus maritimus;June;0.63980843;;2.954822188;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_28;Salt Marsh;Juncus maritimus;August;1.911367507;;2.398726671;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_29;Salt Marsh;Juncus maritimus;August;1.603085873;;2.371466478;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_30;Salt Marsh;Juncus maritimus;August;1.30252791;;2.092231209;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_31;Salt Marsh;Juncus maritimus;October;1.933943086;;4.175197284;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_32;Salt Marsh;Juncus maritimus;October;0.912156464;;1.649248527;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_33;Salt Marsh;Juncus maritimus;October;0.296218776;;1.790220345;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_34;Salt Marsh;Juncus maritimus;December;1.185284297;;2.966106305;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_35;Salt Marsh;Juncus maritimus;December;1.021816055;;2.101301655;;;
Ria de Aveiro - 2_J;Ria de Aveiro - 2_J_36;Salt Marsh;Juncus maritimus;December;2.249411091;;2.359338248;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_37;Salt Marsh;Juncus maritimus;February;1.526222222;;2.029225524;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_38;Salt Marsh;Juncus maritimus;February;0.683888889;;0.515927274;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_39;Salt Marsh;Juncus maritimus;February;1.057;;2.38533471;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_40;Salt Marsh;Juncus maritimus;April;1.111062293;;2.953650486;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_41;Salt Marsh;Juncus maritimus;April;1.710085633;;1.4456574;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_42;Salt Marsh;Juncus maritimus;April;2.3223439;;2.581625806;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_43;Salt Marsh;Juncus maritimus;June;0.904688949;;2.221352068;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_44;Salt Marsh;Juncus maritimus;June;1.236061755;;1.93335557;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_45;Salt Marsh;Juncus maritimus;June;1.003427526;;2.147366208;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_46;Salt Marsh;Juncus maritimus;August;1.845005471;;2.099346097;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_47;Salt Marsh;Juncus maritimus;August;1.384601145;;2.191699738;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_48;Salt Marsh;Juncus maritimus;August;1.801582253;;1.194851116;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_49;Salt Marsh;Juncus maritimus;October;1.196842023;;1.494599778;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_50;Salt Marsh;Juncus maritimus;October;1.487600507;;1.095613505;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_51;Salt Marsh;Juncus maritimus;October;1.672043183;;2.722772603;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_52;Salt Marsh;Juncus maritimus;December;1.075336561;;2.506339513;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_53;Salt Marsh;Juncus maritimus;December;1.39205613;;2.893267047;;;
Ria de Aveiro - 3_J;Ria de Aveiro - 3_J_54;Salt Marsh;Juncus maritimus;December;1.903243376;;2.756723578;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_55;Salt Marsh;Spartina maritima;February;0.254111111;;0.287142043;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_56;Salt Marsh;Spartina maritima;February;0.311;;0.800416735;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_57;Salt Marsh;Spartina maritima;February;0.440333333;;0.370035243;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_58;Salt Marsh;Spartina maritima;April;0.643454979;;1.510645668;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_59;Salt Marsh;Spartina maritima;April;0.216047789;;0.679061091;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_60;Salt Marsh;Spartina maritima;April;0.327120115;;0.760627999;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_61;Salt Marsh;Spartina maritima;June;0.575530467;;1.031098663;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_62;Salt Marsh;Spartina maritima;June;0.332564785;;1.171995142;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_63;Salt Marsh;Spartina maritima;June;0.377985986;;0.780574399;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_64;Salt Marsh;Spartina maritima;August;0.529778047;;0.706621611;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_65;Salt Marsh;Spartina maritima;August;0.349126527;;1.06588414;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_66;Salt Marsh;Spartina maritima;August;0.534024606;;0.539180133;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_67;Salt Marsh;Spartina maritima;October;0.195181088;;0.461842479;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_68;Salt Marsh;Spartina maritima;October;0.152849474;;0.240037057;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_69;Salt Marsh;Spartina maritima;October;0.142637173;;0.308683838;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_70;Salt Marsh;Spartina maritima;December;0.229987371;;0.804137188;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_71;Salt Marsh;Spartina maritima;December;0.174968922;;1.167211412;;;
Ria de Aveiro - 2_Sm;Ria de Aveiro - 2_Sm_72;Salt Marsh;Spartina maritima;December;0.20998109;;0.640442606;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_73;Salt Marsh;Spartina maritima;February;0.134;;0.49536976;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_74;Salt Marsh;Spartina maritima;February;0.423111111;;0.135944847;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_75;Salt Marsh;Spartina maritima;February;0.179666667;;0.309688993;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_76;Salt Marsh;Spartina maritima;April;0.294086221;;0.663808742;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_77;Salt Marsh;Spartina maritima;April;0.18665686;;0.11140846;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_78;Salt Marsh;Spartina maritima;April;0.306999835;;0.672429635;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_79;Salt Marsh;Spartina maritima;June;0.327613121;;0.531938521;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_80;Salt Marsh;Spartina maritima;June;0.539851311;;1.045500148;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_81;Salt Marsh;Spartina maritima;June;0.267189371;;0.952753701;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_82;Salt Marsh;Spartina maritima;August;0.292537039;;0.194645606;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_83;Salt Marsh;Spartina maritima;August;0.422300929;;0.238194847;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_84;Salt Marsh;Spartina maritima;August;0.192393389;;0.260667797;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_85;Salt Marsh;Spartina maritima;October;0.237091538;;0.101642451;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_86;Salt Marsh;Spartina maritima;October;0.469934394;;0.578672867;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_87;Salt Marsh;Spartina maritima;October;0.184565679;;0.562361849;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_88;Salt Marsh;Spartina maritima;December;0.4243053;;1.029658268;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_89;Salt Marsh;Spartina maritima;December;0.36914611;;0.740905991;;;
Ria de Aveiro - 3_Sm;Ria de Aveiro - 3_Sm_90;Salt Marsh;Spartina maritima;December;0.325162245;;0.234494733;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_1;Seagrass;Zostera noltii;November;0.07293682;;0.088968321;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_2;Seagrass;Zostera noltii;November;0.078908371;;0.103652093;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_3;Seagrass;Zostera noltii;November;0.043431616;;0.090609385;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_4;Seagrass;Zostera noltii;November;0.038580457;;0.099182762;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_5;Seagrass;Zostera noltii;November;0.061277901;;0.110063763;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_6;Seagrass;Zostera noltii;December;0.117064473;;0.045457481;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_7;Seagrass;Zostera noltii;December;0.084728895;;0.070541368;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_8;Seagrass;Zostera noltii;December;0.088351507;;0.102142106;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_9;Seagrass;Zostera noltii;December;0.108088943;;0.080909176;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_10;Seagrass;Zostera noltii;December;0.098896933;;0.104808402;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_11;Seagrass;Zostera noltii;January;0.065501101;;0.053623191;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_12;Seagrass;Zostera noltii;January;0.0443685;;0.066760627;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_13;Seagrass;Zostera noltii;January;0.060476049;;0.054624806;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_14;Seagrass;Zostera noltii;January;0.054405006;;0.050760683;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_15;Seagrass;Zostera noltii;January;0.097801774;;0.073400845;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_16;Seagrass;Zostera noltii;February;0.078564228;;0.096514376;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_17;Seagrass;Zostera noltii;February;0.084131549;;0.093647448;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_18;Seagrass;Zostera noltii;February;0.083077444;;0.086074009;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_19;Seagrass;Zostera noltii;February;0.122528056;;0.081152406;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_20;Seagrass;Zostera noltii;February;0.182993949;;0.089613163;;;
